n,p0,phi0,delta,tau,gx,gy,UCL,ARL0,ARL1,desv,t
500,0.05,0.7,1.2,1,7,1,34,381.8185324110941,37.92655950860052,-0.90066862582834,305.453125
500,0.05,0.7,1.2,0.9,23,4,33,371.31730620009887,28.332777545833835,-0.923696587601102,327.875
500,0.05,0.7,1.2,0.8,18,13,28,372.93405721530036,20.362605344634673,-0.945398911816522,308.78125
500,0.05,0.7,1.2,0.75,18,13,28,372.93405721530036,17.227847926372394,-0.953804573240071,307.265625
500,0.05,0.7,1.2,0.5,9,14,24,374.79043114139375,8.424961234547759,-0.977520874241932,305.0625
500,0.05,0.7,1.3,1,7,1,34,381.8185324110941,18.234343741740528,-0.952243429289314,300.34375
500,0.05,0.7,1.3,0.9,7,1,34,381.8185324110941,14.032571836428026,-0.963248059889037,311.015625
500,0.05,0.7,1.3,0.8,23,4,33,371.31730620009887,11.215338172314256,-0.969795810792965,316.203125
500,0.05,0.7,1.3,0.75,23,4,33,371.31730620009887,10.048376529811042,-0.97293857204599,312.578125
500,0.05,0.7,1.3,0.5,13,7,29,374.29056093282884,6.025157672230613,-0.98390245894202,302.90625
500,0.05,0.7,1.5,1,7,1,34,381.8185324110941,7.193405498895572,-0.981160145754395,288.75
500,0.05,0.7,1.5,0.9,7,1,34,381.8185324110941,5.726529400223786,-0.98500196058043,293.578125
500,0.05,0.7,1.5,0.8,7,1,34,381.8185324110941,4.732091133432956,-0.987606439363875,291.203125
500,0.05,0.7,1.5,0.75,7,1,34,381.8185324110941,4.3466091660215405,-0.98861603406578,293.171875
500,0.05,0.7,1.5,0.5,7,1,34,381.8185324110941,3.0536838470702268,-0.992002263934684,293.578125
500,0.05,0.7,1.7,1,7,1,34,381.8185324110941,4.459367051548602,-0.988320716065328,288.984375
500,0.05,0.7,1.7,0.9,7,1,34,381.8185324110941,3.602539581911982,-0.990564785949066,289.875
500,0.05,0.7,1.7,0.8,7,1,34,381.8185324110941,3.018651556695653,-0.992094015087131,287.421875
500,0.05,0.7,1.7,0.75,7,1,34,381.8185324110941,2.791347292537522,-0.992689335232339,287.40625
500,0.05,0.7,1.7,0.5,7,1,34,381.8185324110941,2.022733841253764,-0.994702368613485,286.484375
500,0.05,0.7,2,1,7,1,34,381.8185324110941,3.4685174210295298,-0.990915796048121,288.1875
500,0.05,0.7,2,0.9,7,1,34,381.8185324110941,2.8120650237913596,-0.99263507455745,288.34375
500,0.05,0.7,2,0.8,7,1,34,381.8185324110941,2.3644847724802087,-0.993807307472612,291.484375
500,0.05,0.7,2,0.75,7,1,34,381.8185324110941,2.1901643637917063,-0.994263860504723,298.96875
500,0.05,0.7,2,0.5,7,1,34,381.8185324110941,1.6001591499060621,-0.995809110836497,304.328125
1000,0.01,0.9,1.1,1,10,1,15,371.81519485783326,180.57022580110498,-0.514354904537595,94.109375
1000,0.01,0.9,1.1,0.9,2,17,3,384.04570058552207,50.2691930582712,-0.869106221000183,99.453125
1000,0.01,0.9,1.1,0.8,2,17,3,384.04570058552207,24.23614980193325,-0.936892537099146,95.953125
1000,0.01,0.9,1.1,0.75,2,17,3,384.04570058552207,18.99058594919111,-0.950551234084282,101.25
1000,0.01,0.9,1.1,0.5,2,7,5,373.07256084905185,7.97170241289403,-0.978632300390166,103.234375
1000,0.01,0.9,1.2,1,10,1,15,371.81519485783326,100.83024699483893,-0.72881622809043,95.875
1000,0.01,0.9,1.2,0.9,2,17,3,384.04570058552207,39.916295495452104,-0.896063683476744,99.921875
1000,0.01,0.9,1.2,0.8,7,24,5,373.07256084905146,19.929690207417845,-0.946579587193276,99.46875
1000,0.01,0.9,1.2,0.75,7,24,5,373.07256084905146,15.476801401312656,-0.958515304995655,96.71875
1000,0.01,0.9,1.2,0.5,8,15,7,396.49452152579374,6.8965468305991084,-0.982606198935461,99.59375
1000,0.01,0.9,1.3,1,10,1,15,371.81519485783326,63.068138766777984,-0.830377726249481,99.34375
1000,0.01,0.9,1.3,0.9,12,7,11,378.2163218377718,30.18893458625262,-0.920180772634128,98.3125
1000,0.01,0.9,1.3,0.8,2,7,5,373.07256084905185,16.500180921204226,-0.955772193796154,96.265625
1000,0.01,0.9,1.3,0.75,2,7,5,373.07256084905185,13.050805956833539,-0.965018049231141,105.15625
1000,0.01,0.9,1.3,0.5,8,15,7,396.49452152579374,5.925148988223712,-0.985056164293462,94.03125
1000,0.01,0.9,1.5,1,10,1,15,371.81519485783326,31.875010524942667,-0.914271899142985,93.140625
1000,0.01,0.9,1.5,0.9,10,1,15,371.81519485783326,16.54497443881006,-0.955502156265732,97.09375
1000,0.01,0.9,1.5,0.8,12,7,11,378.2163218377718,10.61341094444415,-0.971938252445391,99.421875
1000,0.01,0.9,1.5,0.75,12,7,11,378.2163218377718,8.816333788084684,-0.976689705655097,93.734375
1000,0.01,0.9,1.5,0.5,1,1,9,402.7235974251834,4.531507312876345,-0.988747847551401,94.0625
1000,0.01,0.9,1.7,1,10,1,15,371.81519485783326,20.414560877484686,-0.94509487196915,93.03125
1000,0.01,0.9,1.7,0.9,10,1,15,371.81519485783326,10.668166953033388,-0.971307877944277,92.890625
1000,0.01,0.9,1.7,0.8,10,1,15,371.81519485783326,7.188660659574218,-0.980666038507859,95.15625
1000,0.01,0.9,1.7,0.75,10,1,15,371.81519485783326,6.171995842968399,-0.983400366826513,95.390625
1000,0.01,0.9,1.7,0.5,12,7,11,378.2163218377718,3.475169244432534,-0.990811688856931,94.34375
1000,0.01,0.9,2,1,10,1,15,371.81519485783326,13.74216103433839,-0.963040345783628,96.96875
1000,0.01,0.9,2,0.9,10,1,15,371.81519485783326,7.219212076859213,-0.980583870221819,94.734375
1000,0.01,0.9,2,0.8,10,1,15,371.81519485783326,4.88971051058258,-0.986849083689405,93.703125
1000,0.01,0.9,2,0.75,10,1,15,371.81519485783326,4.20881837663603,-0.988680348638668,94.34375
1000,0.01,0.9,2,0.5,10,1,15,371.81519485783326,2.475863322130283,-0.993341145395962,94.625
1000,0.01,0.8,1.1,1,4,1,14,377.5431992580252,165.37227384571622,-0.561977876516601,134.375
1000,0.01,0.8,1.1,0.9,4,25,5,375.95166401795495,64.01119560484514,-0.829735570470069,135.734375
1000,0.01,0.8,1.1,0.8,4,25,5,375.95166401795495,32.069018909920224,-0.914699090390543,113.484375
1000,0.01,0.8,1.1,0.75,4,25,5,375.95166401795495,24.8607009311984,-0.933872613661284,115.609375
1000,0.01,0.8,1.1,0.5,4,17,6,386.5025475039696,10.86873586896913,-0.971879264602111,113.0625
1000,0.01,0.8,1.2,1,4,1,14,377.5431992580252,84.69982724766713,-0.775655269611198,112.546875
1000,0.01,0.8,1.2,0.9,4,25,5,375.95166401795495,44.62366046423014,-0.881304793314868,112.515625
1000,0.01,0.8,1.2,0.8,4,25,5,375.95166401795495,24.428693996605485,-0.93502171599528,113.515625
1000,0.01,0.8,1.2,0.75,4,25,5,375.95166401795495,19.525077938074453,-0.948064924811339,118.234375
1000,0.01,0.8,1.2,0.5,8,23,7,377.44536283127036,8.848706141617766,-0.976556325728199,125.5
1000,0.01,0.8,1.3,1,4,1,14,377.5431992580252,49.19482063019716,-0.869697505538761,124.828125
1000,0.01,0.8,1.3,0.9,4,1,14,377.5431992580252,31.31202215949371,-0.917063736756402,121.953125
1000,0.01,0.8,1.3,0.8,1,3,7,377.4453628312689,19.08323945307081,-0.949441054700143,131.484375
1000,0.01,0.8,1.3,0.75,1,3,7,377.4453628312689,15.452170274334364,-0.959061173361819,127.390625
1000,0.01,0.8,1.3,0.5,1,3,7,377.4453628312689,7.435276179630081,-0.980301053048162,120.078125
1000,0.01,0.8,1.5,1,4,1,14,377.5431992580252,22.01381732189126,-0.941691924619078,124.96875
1000,0.01,0.8,1.5,0.9,4,1,14,377.5431992580252,14.628518094533073,-0.961253392662662,121.359375
1000,0.01,0.8,1.5,0.8,4,1,14,377.5431992580252,10.683952315738866,-0.971701377917187,127.78125
1000,0.01,0.8,1.5,0.75,4,1,14,377.5431992580252,9.345326968110292,-0.975246999584481,121.375
1000,0.01,0.8,1.5,0.5,11,10,11,399.3109657241692,5.291433089206723,-0.986748590588764,121.0
1000,0.01,0.8,1.7,1,4,1,14,377.5431992580252,12.818854728201465,-0.966046654387116,121.671875
1000,0.01,0.8,1.7,0.9,4,1,14,377.5431992580252,8.803825191750887,-0.976681277244424,116.828125
1000,0.01,0.8,1.7,0.8,4,1,14,377.5431992580252,6.614216413218438,-0.982480901718751,117.484375
1000,0.01,0.8,1.7,0.75,4,1,14,377.5431992580252,5.859348264650986,-0.984480323639344,116.546875
1000,0.01,0.8,1.7,0.5,4,1,14,377.5431992580252,3.6538067423864504,-0.990322149228042,116.65625
1000,0.01,0.8,2,1,4,1,14,377.5431992580252,7.780566827387354,-0.979391585273742,116.0
1000,0.01,0.8,2,0.9,4,1,14,377.5431992580252,5.4924165256750594,-0.985452217027166,116.109375
1000,0.01,0.8,2,0.8,4,1,14,377.5431992580252,4.226554998247847,-0.988805108907923,117.8125
1000,0.01,0.8,2,0.75,4,1,14,377.5431992580252,3.7851140825462553,-0.989974355014247,123.015625
1000,0.01,0.8,2,0.5,4,1,14,377.5431992580252,2.4699215254920146,-0.993457910166714,125.796875
1000,0.01,0.7,1.1,1,11,7,13,373.3849800766778,151.24965586981492,-0.594923031347553,137.265625
1000,0.01,0.7,1.1,0.9,1,25,4,381.1133941521984,65.10503709050062,-0.829171479959844,133.265625
1000,0.01,0.7,1.1,0.8,1,25,4,381.1133941521984,36.5457756809262,-0.904107868572229,135.390625
1000,0.01,0.7,1.1,0.75,2,25,5,423.57948059818307,29.364674889766725,-0.930674935319582,136.53125
1000,0.01,0.7,1.1,0.5,2,15,6,399.9406442525538,12.930033707780325,-0.967670118319819,130.953125
1000,0.01,0.7,1.2,1,11,7,13,373.3849800766778,74.81817330328386,-0.799621898856458,131.078125
1000,0.01,0.7,1.2,0.9,4,19,7,376.7531230967483,44.97063706185053,-0.880636325739754,131.71875
1000,0.01,0.7,1.2,0.8,4,19,7,376.7531230967483,26.670469847499582,-0.929209691406723,131.359375
1000,0.01,0.7,1.2,0.75,4,19,7,376.7531230967483,21.577929361159825,-0.942726607854505,130.765625
1000,0.01,0.7,1.2,0.5,4,19,7,376.7531230967483,10.157689480136117,-0.973038871193304,130.796875
1000,0.01,0.7,1.3,1,13,1,16,371.167961549667,41.577960239515846,-0.887980740401398,130.59375
1000,0.01,0.7,1.3,0.9,11,7,13,373.3849800766778,29.056185628107542,-0.92218169669776,131.09375
1000,0.01,0.7,1.3,0.8,6,13,9,373.9548845679625,19.763627351673275,-0.947149701294832,131.671875
1000,0.01,0.7,1.3,0.75,4,19,7,376.7531230967483,16.428350749820076,-0.956394918203235,131.921875
1000,0.01,0.7,1.3,0.5,6,13,9,373.9548845679625,8.338454620748305,-0.977701976990133,130.78125
1000,0.01,0.7,1.5,1,13,1,16,371.167961549667,16.843690915348123,-0.954619760700724,131.953125
1000,0.01,0.7,1.5,0.9,13,1,16,371.167961549667,13.36393317527955,-0.963994917235087,132.109375
1000,0.01,0.7,1.5,0.8,11,7,13,373.3849800766778,10.585966178045751,-0.971648655562224,133.109375
1000,0.01,0.7,1.5,0.75,11,7,13,373.3849800766778,9.346986006180204,-0.974966893407815,131.328125
1000,0.01,0.7,1.5,0.5,6,7,11,387.3621310952271,5.632437483631,-0.985459504088058,133.09375
1000,0.01,0.7,1.7,1,13,1,16,371.167961549667,9.14632248624574,-0.975357995749259,131.421875
1000,0.01,0.7,1.7,0.9,13,1,16,371.167961549667,7.324212078946485,-0.98026712206418,130.890625
1000,0.01,0.7,1.7,0.8,13,1,16,371.167961549667,6.084619288224963,-0.983606830549649,131.59375
1000,0.01,0.7,1.7,0.75,13,1,16,371.167961549667,5.602745292843064,-0.984905094530651,131.6875
1000,0.01,0.7,1.7,0.5,13,4,15,415.68635275714104,3.9064381243737047,-0.990602438356555,130.828125
1000,0.01,0.7,2,1,13,1,16,371.167961549667,5.277637684053377,-0.985780998817843,132.765625
1000,0.01,0.7,2,0.9,13,1,16,371.167961549667,4.261955373048372,-0.988517448124417,135.109375
1000,0.01,0.7,2,0.8,13,1,16,371.167961549667,3.5697404398593187,-0.990382412250897,134.71875
1000,0.01,0.7,2,0.75,13,1,16,371.167961549667,3.300241060604698,-0.991108496954247,132.484375
1000,0.01,0.7,2,0.5,13,1,16,371.167961549667,2.3887919918388696,-0.993564121262338,133.890625
1000,0.02,0.9,1.1,1,7,1,25,373.32543338092086,141.6461843639177,-0.620582548900734,258.0
1000,0.02,0.9,1.1,0.9,2,13,7,370.4699012347321,43.1253841218637,-0.883592745380577,263.90625
1000,0.02,0.9,1.1,0.8,2,13,7,370.4699012347321,19.90611925000335,-0.946267917626617,263.8125
1000,0.02,0.9,1.1,0.75,2,13,7,370.4699012347321,15.350755265666129,-0.958564095991323,250.828125
1000,0.02,0.9,1.1,0.5,5,14,11,380.676652523813,6.690730783009076,-0.982424110492065,249.578125
1000,0.02,0.9,1.2,1,7,1,25,373.32543338092086,67.47270142854417,-0.81926572530166,248.953125
1000,0.02,0.9,1.2,0.9,17,6,22,370.42088099994044,31.367112462207665,-0.915320344853311,240.265625
1000,0.02,0.9,1.2,0.8,2,13,7,370.4699012347321,16.55190142332762,-0.955321872659122,252.203125
1000,0.02,0.9,1.2,0.75,5,14,11,380.676652523813,12.948433187306671,-0.965985743802618,263.34375
1000,0.02,0.9,1.2,0.5,7,16,12,373.39558919627905,5.676093523395387,-0.984798712979944,262.578125
1000,0.02,0.9,1.3,1,7,1,25,373.32543338092086,38.46017445832645,-0.896979495583726,247.578125
1000,0.02,0.9,1.3,0.9,7,1,25,373.32543338092086,18.93496440334547,-0.949280272088975,243.03125
1000,0.02,0.9,1.3,0.8,17,6,22,370.42088099994044,11.96733583754914,-0.967692599279922,241.359375
1000,0.02,0.9,1.3,0.75,17,6,22,370.42088099994044,9.844130150795028,-0.973424472928683,245.140625
1000,0.02,0.9,1.3,0.5,17,9,20,372.77832193066934,4.805514801468222,-0.987108920989343,246.046875
1000,0.02,0.9,1.5,1,7,1,25,373.32543338092086,18.5295876147699,-0.950366125749961,247.046875
1000,0.02,0.9,1.5,0.9,7,1,25,373.32543338092086,9.54667141645157,-0.974428017587779,248.125
1000,0.02,0.9,1.5,0.8,7,1,25,373.32543338092086,6.3559597483199175,-0.982974747552667,243.15625
1000,0.02,0.9,1.5,0.75,7,1,25,373.32543338092086,5.428171970925562,-0.98545994597323,244.015625
1000,0.02,0.9,1.5,0.5,7,1,25,373.32543338092086,3.0899380847866444,-0.991723204988196,243.09375
1000,0.02,0.9,1.7,1,7,1,25,373.32543338092086,12.739352818981429,-0.965876011436962,243.421875
1000,0.02,0.9,1.7,0.9,7,1,25,373.32543338092086,6.6758836716569085,-0.982117790338583,256.96875
1000,0.02,0.9,1.7,0.8,7,1,25,373.32543338092086,4.512050530452845,-0.987913894615776,261.09375
1000,0.02,0.9,1.7,0.75,7,1,25,373.32543338092086,3.8800524026629493,-0.989606782566287,270.03125
1000,0.02,0.9,1.7,0.5,7,1,25,373.32543338092086,2.2740107432029912,-0.993908770901009,261.765625
1000,0.02,0.9,2,1,7,1,25,373.32543338092086,10.416765855383167,-0.972097358165377,248.40625
1000,0.02,0.9,2,0.9,7,1,25,373.32543338092086,5.481648421696202,-0.985316702448978,251.421875
1000,0.02,0.9,2,0.8,7,1,25,373.32543338092086,3.7191435294112596,-0.990037797597313,262.046875
1000,0.02,0.9,2,0.75,7,1,25,373.32543338092086,3.2039615529088,-0.991417778521294,257.78125
1000,0.02,0.9,2,0.5,7,1,25,373.32543338092086,1.8926569639068003,-0.994930275854054,260.109375
1000,0.02,0.8,1.1,1,17,3,26,377.6640109499969,125.01443316655478,-0.668979755703789,328.859375
1000,0.02,0.8,1.1,0.9,2,17,9,373.8666711939173,55.89244884006255,-0.850501654342244,327.34375
1000,0.02,0.8,1.1,0.8,2,17,9,373.8666711939173,27.735193285960243,-0.925815282765404,309.15625
1000,0.02,0.8,1.1,0.75,2,17,9,373.8666711939173,21.581301591957818,-0.9422754065693,307.359375
1000,0.02,0.8,1.1,0.5,4,17,12,383.59732837615087,9.338935683276606,-0.975654325532426,325.75
1000,0.02,0.8,1.2,1,17,3,26,377.6640109499969,53.53503627532119,-0.858246921276252,307.359375
1000,0.02,0.8,1.2,0.9,17,3,26,377.6640109499969,34.2391626105034,-0.909339620356262,310.484375
1000,0.02,0.8,1.2,0.8,3,16,11,381.9295930026949,21.457677622719114,-0.943817714008435,307.265625
1000,0.02,0.8,1.2,0.75,3,16,11,381.9295930026949,17.00307173462928,-0.955481135669659,307.34375
1000,0.02,0.8,1.2,0.5,3,7,15,376.8990670232722,7.560564646397476,-0.979940081289905,311.015625
1000,0.02,0.8,1.3,1,17,3,26,377.6640109499969,28.081061354605993,-0.925645387062512,308.296875
1000,0.02,0.8,1.3,0.9,17,3,26,377.6640109499969,18.513790569761962,-0.950978144506829,313.703125
1000,0.02,0.8,1.3,0.8,17,3,26,377.6640109499969,13.410693271643499,-0.964490412422646,310.21875
1000,0.02,0.8,1.3,0.75,17,3,26,377.6640109499969,11.681482541612478,-0.969069113807725,308.953125
1000,0.02,0.8,1.3,0.5,16,17,19,371.5491513899673,6.012906097354933,-0.983816660393757,308.546875
1000,0.02,0.8,1.5,1,17,3,26,377.6640109499969,11.90861902262887,-0.968467689063955,310.109375
1000,0.02,0.8,1.5,0.9,17,3,26,377.6640109499969,8.23395877410909,-0.97819766105487,308.34375
1000,0.02,0.8,1.5,0.8,17,3,26,377.6640109499969,6.21919136860698,-0.983532475458906,307.328125
1000,0.02,0.8,1.5,0.75,17,3,26,377.6640109499969,5.521740029555964,-0.985379226324302,309.515625
1000,0.02,0.8,1.5,0.5,17,3,26,377.6640109499969,3.470504909934125,-0.990810601991955,309.5625
1000,0.02,0.8,1.7,1,17,3,26,377.6640109499969,7.376252284461383,-0.980468744517364,309.109375
1000,0.02,0.8,1.7,0.9,17,3,26,377.6640109499969,5.222032242780946,-0.986172809451329,309.078125
1000,0.02,0.8,1.7,0.8,17,3,26,377.6640109499969,4.028395794433633,-0.989333387144037,309.875
1000,0.02,0.8,1.7,0.75,17,3,26,377.6640109499969,3.6115934316574787,-0.990437019872312,308.015625
1000,0.02,0.8,1.7,0.5,17,3,26,377.6640109499969,2.3668282658223987,-0.993732979057578,308.125
1000,0.02,0.8,2,1,17,3,26,377.6640109499969,5.433851081898529,-0.985611943620918,308.625
1000,0.02,0.8,2,0.9,17,3,26,377.6640109499969,3.8792574052315225,-0.989728284155343,307.6875
1000,0.02,0.8,2,0.8,17,3,26,377.6640109499969,3.0156879838294306,-0.992014891818143,307.734375
1000,0.02,0.8,2,0.75,17,3,26,377.6640109499969,2.713469435322947,-0.992815123081234,307.203125
1000,0.02,0.8,2,0.5,17,3,26,377.6640109499969,1.8070102197115527,-0.995215296752353,308.171875
1000,0.02,0.7,1.1,1,16,3,27,372.1146233496614,113.84548065147291,-0.694058030757644,365.8125
1000,0.02,0.7,1.1,0.9,1,19,9,374.77689572765684,58.6543922579021,-0.843495175592347,367.453125
1000,0.02,0.7,1.1,0.8,1,19,9,374.77689572765684,31.824110166933167,-0.915085186601099,366.453125
1000,0.02,0.7,1.1,0.75,1,19,9,374.77689572765684,25.451632769209397,-0.932088575738391,362.96875
1000,0.02,0.7,1.1,0.5,2,15,12,394.7426950038493,11.419060921268468,-0.971072141256072,364.265625
1000,0.02,0.7,1.2,1,16,3,27,372.1146233496614,45.89255787302489,-0.876670910001025,363.15625
1000,0.02,0.7,1.2,0.9,19,11,24,375.5652122448648,33.77303655325359,-0.910074108431443,364.765625
1000,0.02,0.7,1.2,0.8,13,11,22,371.3483903937486,22.821498011576892,-0.938544238774325,366.8125
1000,0.02,0.7,1.2,0.75,4,15,15,378.6973544826646,18.893304621189912,-0.950109752820956,363.703125
1000,0.02,0.7,1.2,0.5,7,17,17,375.222621878851,8.816591931490114,-0.976503037350619,362.0
1000,0.02,0.7,1.3,1,16,3,27,372.1146233496614,22.98711382185746,-0.93822571761643,364.671875
1000,0.02,0.7,1.3,0.9,16,3,27,372.1146233496614,17.44476137078646,-0.953119925216176,362.953125
1000,0.02,0.7,1.3,0.8,9,2,27,373.7596785287277,13.77384345287388,-0.963147861462495,362.8125
1000,0.02,0.7,1.3,0.75,19,11,24,375.5652122448648,12.20836575067329,-0.967493353077884,367.875
1000,0.02,0.7,1.3,0.5,13,11,22,371.3483903937486,6.655020802341542,-0.982078767608807,391.78125
1000,0.02,0.7,1.5,1,16,3,27,372.1146233496614,9.128559692617495,-0.975468419890503,393.640625
1000,0.02,0.7,1.5,0.9,16,3,27,372.1146233496614,7.183615541285779,-0.98069515388398,386.59375
1000,0.02,0.7,1.5,0.8,16,3,27,372.1146233496614,5.873145825158257,-0.984216836811491,387.875
1000,0.02,0.7,1.5,0.75,16,3,27,372.1146233496614,5.3676153405634395,-0.98557537112558,406.046875
1000,0.02,0.7,1.5,0.5,9,2,27,373.7596785287277,3.6849357741379913,-0.990140895377897,405.9375
1000,0.02,0.7,1.7,1,16,3,27,372.1146233496614,5.373236292306673,-0.985560265694644,405.796875
1000,0.02,0.7,1.7,0.9,16,3,27,372.1146233496614,4.3162948391877745,-0.98840063096598,405.796875
1000,0.02,0.7,1.7,0.8,16,3,27,372.1146233496614,3.597244799539184,-0.990332965775013,391.46875
1000,0.02,0.7,1.7,0.75,16,3,27,372.1146233496614,3.3177146799786055,-0.991084159364355,402.390625
1000,0.02,0.7,1.7,0.5,16,3,27,372.1146233496614,2.375086326026693,-0.993617326014637,364.765625
1000,0.02,0.7,2,1,16,3,27,372.1146233496614,3.7357655821563442,-0.98996071278111,390.515625
1000,0.02,0.7,2,0.9,16,3,27,372.1146233496614,3.026886028085098,-0.991865715996759,375.65625
1000,0.02,0.7,2,0.8,16,3,27,372.1146233496614,2.543581829126105,-0.993164520635524,372.046875
1000,0.02,0.7,2,0.75,16,3,27,372.1146233496614,2.355355345365775,-0.993670349947111,371.0625
1000,0.02,0.7,2,0.5,16,3,27,372.1146233496614,1.718336539777662,-0.99538223861156,373.765625
1000,0.05,0.9,1.1,1,10,1,58,371.39246817800927,88.92976556237207,-0.760550433349801,1241.484375
1000,0.05,0.9,1.1,0.9,2,25,13,387.7613000072948,38.93485323783979,-0.899590667668208,1222.375
1000,0.05,0.9,1.1,0.8,3,22,17,399.6529238988762,18.378188415809106,-0.954014627901335,1219.828125
1000,0.05,0.9,1.1,0.75,2,13,18,393.5060860549378,14.078827633444917,-0.964222084149724,1226.15625
1000,0.05,0.9,1.1,0.5,7,18,28,372.04008134676616,5.93621858639741,-0.984044142327599,1227.140625
1000,0.05,0.9,1.2,1,10,1,58,371.39246817800927,34.291113423959345,-0.907668796860135,1220.546875
1000,0.05,0.9,1.2,0.9,10,1,58,371.39246817800927,17.013646508055913,-0.954189575810403,1217.359375
1000,0.05,0.9,1.2,0.8,10,1,58,371.39246817800927,10.959664870804701,-0.970490341593164,1215.8125
1000,0.05,0.9,1.2,0.75,10,1,58,371.39246817800927,9.220356196418916,-0.975173550929418,1223.40625
1000,0.05,0.9,1.2,0.5,4,1,53,377.7964630758962,4.714665570250336,-0.987520620145924,1193.328125
1000,0.05,0.9,1.3,1,10,1,58,371.39246817800927,18.78711938134996,-0.949414376997152,1220.328125
1000,0.05,0.9,1.3,0.9,10,1,58,371.39246817800927,9.675895499907243,-0.973946979734469,2045.953125
1000,0.05,0.9,1.3,0.8,10,1,58,371.39246817800927,6.438174910900848,-0.982664767159965,1978.21875
1000,0.05,0.9,1.3,0.75,10,1,58,371.39246817800927,5.49634949331624,-0.985200697471652,1801.0
1000,0.05,0.9,1.3,0.5,10,1,58,371.39246817800927,3.1211487492822707,-0.99159609034455,1219.25
1000,0.05,0.9,1.5,1,10,1,58,371.39246817800927,11.120123386787366,-0.970058295900988,1211.359375
1000,0.05,0.9,1.5,0.9,10,1,58,371.39246817800927,5.847288563629577,-0.984255769665132,1212.953125
1000,0.05,0.9,1.5,0.8,10,1,58,371.39246817800927,3.9643412696454225,-0.989325735955029,1176.921875
1000,0.05,0.9,1.5,0.75,10,1,58,371.39246817800927,3.414006021752181,-0.990807551810351,1167.734375
1000,0.05,0.9,1.5,0.5,10,1,58,371.39246817800927,2.0135141038687556,-0.994578473511466,1180.015625
1000,0.05,0.9,1.7,1,10,1,58,371.39246817800927,10.081925011239933,-0.972853717091517,1227.34375
1000,0.05,0.9,1.7,0.9,10,1,58,371.39246817800927,5.306241400635137,-0.985712576707151,1285.453125
1000,0.05,0.9,1.7,0.8,10,1,58,371.39246817800927,3.600641277062485,-0.990305023430532,1294.28125
1000,0.05,0.9,1.7,0.75,10,1,58,371.39246817800927,3.102081616190418,-0.991647429923905,1226.796875
1000,0.05,0.9,1.7,0.5,10,1,58,371.39246817800927,1.833022865955235,-0.99506445869797,1218.765625
1000,0.05,0.9,2,1,10,1,58,371.39246817800927,10.000372439097514,-0.973073303052811,1215.15625
1000,0.05,0.9,2,0.9,10,1,58,371.39246817800927,5.263353914496146,-0.985828054240525,1283.875
1000,0.05,0.9,2,0.8,10,1,58,371.39246817800927,3.5715615843134594,-0.990383322521765,1227.84375
1000,0.05,0.9,2,0.75,10,1,58,371.39246817800927,3.0770376724242716,-0.991714862480868,1170.109375
1000,0.05,0.9,2,0.5,10,1,58,371.39246817800927,1.8182495331312347,-0.995104236922059,1161.21875
1000,0.05,0.8,1.1,1,19,1,63,372.66466665155076,72.35319753195486,-0.805849054105237,1778.796875
1000,0.05,0.8,1.1,0.9,17,2,60,373.84354271639455,47.670136540457854,-0.872486398470117,1611.296875
1000,0.05,0.8,1.1,0.8,2,19,22,371.3625660100361,25.06946785856253,-0.932493282433089,1571.90625
1000,0.05,0.8,1.1,0.75,2,19,22,371.3625660100361,19.460474288592113,-0.9475971030207,1652.90625
1000,0.05,0.8,1.1,0.5,1,3,34,372.27768010386137,8.265187732542417,-0.977798325888792,1597.671875
1000,0.05,0.8,1.2,1,19,1,63,372.66466665155076,23.722348443895715,-0.936343982763258,1656.65625
1000,0.05,0.8,1.2,0.9,19,1,63,372.66466665155076,16.376786149311837,-0.9560548997133,1646.515625
1000,0.05,0.8,1.2,0.8,19,1,63,372.66466665155076,12.331112292537457,-0.966910970113334,1604.015625
1000,0.05,0.8,1.2,0.75,17,2,60,373.84354271639455,10.775210662796932,-0.97117721872497,1558.90625
1000,0.05,0.8,1.2,0.5,11,3,56,377.84289278038466,5.958760863254443,-0.984229527729352,1613.828125
1000,0.05,0.8,1.3,1,19,1,63,372.66466665155076,11.525987592639972,-0.96907142365762,1671.421875
1000,0.05,0.8,1.3,0.9,19,1,63,372.66466665155076,8.1102144355382,-0.978237232661712,1693.53125
1000,0.05,0.8,1.3,0.8,19,1,63,372.66466665155076,6.217413845547651,-0.983316331270651,1639.40625
1000,0.05,0.8,1.3,0.75,19,1,63,372.66466665155076,5.556468127039268,-0.985089898173162,1646.453125
1000,0.05,0.8,1.3,0.5,19,1,63,372.66466665155076,3.582894086096749,-0.990385742446984,1579.859375
1000,0.05,0.8,1.5,1,19,1,63,372.66466665155076,5.891187382878851,-0.984191720036642,1665.28125
1000,0.05,0.8,1.5,0.9,19,1,63,372.66466665155076,4.203743181517859,-0.988719769922678,1660.109375
1000,0.05,0.8,1.5,0.8,19,1,63,372.66466665155076,3.266317953660469,-0.991235235733484,1657.953125
1000,0.05,0.8,1.5,0.75,19,1,63,372.66466665155076,2.938233653405195,-0.992115609779146,1541.84375
1000,0.05,0.8,1.5,0.5,19,1,63,372.66466665155076,1.9540750992590614,-0.99475647874853,1645.078125
1000,0.05,0.8,1.7,1,19,1,63,372.66466665155076,5.078452075918588,-0.986372595713059,1558.328125
